"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"63","US",51500327,"R26DYONLTSBO1Z","B000RZLL38",983445543,"oster tourmaline wall mount hair dryer 76932-710","Beauty",4,0,0,"N","Y","handy little hair dryer","We bought this dryer, because we have a tiny bathroom with little storage space.  It was easy to hang, but the bracket holds the unit away from the wall a bit.  It has adequate power and the controls are easy.  We are very pleased with it.",2013-10-22
"64","US",12624939,"R24G85IYG2IF49","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","Great Value","My wife and I got this to replace the same hair dryer we had used for years.  The old one started making a noise that sounded like lint was getting into the fan blower chamber.  In an attempt to clean it, I broke it... I know, smooth move!!  Long story short is that we were amazed to find the exact same dryer on Amazon for $13, so we snagged it.  Great dryer for the price and my wife and are are happy that we have a new hairdryer that we know will last a long time (as long as I stay away from disassembling it).  FYI, the sound the old one was making was no big deal.  I just felt handy for an hour and I broke it.",2013-10-22
"65","US",11567735,"R90IKYXKBF8IZ","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",5,0,0,"N","Y","perfect!!","The best. doesn't burn ur ears dries effectivly if it ever stops working im coming back to u for anotherone.. I luvv it I luvv it",2013-10-22
"66","US",12794197,"R2IFXW8R27KG2","B002BFX6EO",391944105,"sedu revolution professional hair dryer (4000i)","Beauty",5,0,0,"N","Y","awesome","love love love this hair dryer makes my hair blow out nicely without the frizz nice finishing touch. Thank you.",2013-10-21
"67","US",42051836,"R2S6WJDRT2UFIG","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",5,2,3,"N","Y","Conair 1875 Watt Vagabond Hair Dryer","I ordered this for my craft room to help glue dry.  I wanted something small so it was easy to store.  It is the perfect size and has two speeds which makes it great when working on crafts.  I do wish it had hook or something from which I could hang it.  it arrived on time in good packaging.  I would even consider buying another for when we travel because of it size and weight.",2013-10-21
"68","US",50504333,"R30FG3OCPKZSLO","B00016KMIS",983445543,"sunbeam/oster 1500 watt wall mounted hair dryer.","Beauty",4,0,0,"N","Y","CLASS ACT","Completely functional<br />Love it<br />small criticism<br />The plug-in cord should  be able to be shortened easily<br />Maybe toggle bolts to mount it would be better",2013-10-21
"69","US",13362267,"R6R5NWFD0DXWW","B00016KMIS",983445543,"sunbeam/oster 1500 watt wall mounted hair dryer.","Beauty",5,0,0,"N","Y","Replacement unit","Have had several before, wife like the convince of being hung on wall.  This is our third unit, wish it was more durable.",2013-10-21
"70","US",10002020,"R1QQ9WAJ4TYFR5","B008OEZ0N6",153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black","Beauty",4,0,0,"N","Y","Nice equipment","The store send the item just in time, and the equipment looks and works nicely. It worth a try for anyone.",2013-10-21
"71","US",33356432,"R21YHYQADLXDY3","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",5,0,0,"N","Y","Conair 124P Folding Handle 1875-Watt Dryer","This is an excellent little hairdryer!  It is hard to find a hairdryer that produces more than a weak stream of air, and this one certainly does!  It blows lots of air and dries your hair really quickly.  I've had mine for about a year, and it is still going strong.  I just bought my mother one for her birthday (she loves it), as well as a second one for myself for travel.",2013-10-21
"72","US",32892447,"RNC0P1T25Z4ZV","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",3,1,1,"N","Y","Hot?! Not...","If you're looking for a travel blow dryer that only blows &#34;luke warm&#34; air, then this is the one to get. But if you want it blow hot air like other blow dryers do, this one won't do it for you.",2013-10-21
"73","US",13465687,"R2NTD1IXD987QU","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",4,0,0,"N","Y","So far so good","I'm giving this hair dryer 4 stars because I haven't had it or used it long enough to see if there are long term issues. It dries my hair quickly. It is a bit heavy, though.<br /><br />Edit: My hair gets caught in the air intake... it hurts!",2013-10-21
"74","US",23893900,"RGY70D98VWF5I","B0009XH6VO",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",5,0,0,"N","Y","We love our new Hangup","We first used one in a hotel we stayed and my commented that exactly what we need for home. So I did a search and found them on Amazon and the rest is history.  We love it.<br /><br />Thanks,",2013-10-21
"75","US",23142142,"R3K6PKOOGCRJ45","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",2,0,0,"N","N","Dissatisfied Customer","I have purchased this T3 Featherweight Luxe Hair Dryer in June 2013.<br />At first I was very pleased with the drying ability but now only four months later<br />the blower on the dryer stopped working.  I have sent two e-mails to the supplier thru Amazon requesting another dryer to replace this one but to date I have had no response.<br />I am an senior citizen with short hair who uses a dryer approximately three times weekly. I would not recommend this dryer to anyone.[[ASIN:B003837V8A T3 Micro Featherweight Luxe Hair Dryer, 2.9-Pound]]",2013-10-21
"76","US",22464757,"R13SV5X9CH1XM0","B00BB8ZIW0",253917972,"remington silk ceramic professional hair dryer","Beauty",5,0,1,"Y","N","The test of time....","I was in a super big hurry and tried this out before reading the directions and without my bathroom mirror.  Immediately got my hair stuck in the intake and had to turn it off and attempt to use it later.   Next time I tried it I made sure to read the directions thoroughly and use the mirror to get used to the air intake in the back.  My previous blow dryers have intakes on the sides. This in take is larger for more air flow but you have to get used to keeping it further away as it will suck in hair as well as air.  The cover does come off easily for the in take so you can clean it out.  I love that it's intended to last 4 years!  One thing I did notice is that you aren't supposed to store it in a damp area so I keep it in my bedroom and just take it into the bathroom as needed.  The intake has a wire mesh screen  that could possibly rust so I appreciate this extra advice.  It does seem to make your hair nice and silky.  Update: died and the customer service was impeccable! Thanks Remington!",2013-10-21
"77","US",52092092,"R24D9AZQJITBDZ","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,1,1,"N","N","Love it !","My old Conair finally burned out after about 20 yrs. I have been looking for something similar. Conair now wants over 40.00 for the one I had. Well im glad I found this Andis, its very similar and fantastic!  Its a tad bit smaller which makes it easier to handle, powerful as hell, same controls and a narrow barrel which concentrates the heat where I want it, not all over the place like these wide barrel models. Nice long cord too. I'm tempted to buy another just in case they ever discontinued it. I love this thing and for the price its a steal !",2013-10-20
"78","US",41082001,"RCC5Q0GZJ8XI0","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","good quality","I've dried my hair twice with it and it made my hairstyle work easier than with my old hairdryer that is losing it's power.  Happy with the temperatures and heat.",2013-10-20
"79","US",38762908,"R3JYO7L2TZ84K3","B000065DJY",919751065,"revlon 1875w volumizing hair dryer","Beauty",5,0,0,"N","Y","fave hairdryer","this is the 3rd one i've owned. i now have 2 (keep one in the guest bathroom). love the settings, how well it dries my hair without frizziness and the variety of settings.",2013-10-20
"80","US",10498524,"R2NJ330953RW4S","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",5,0,0,"N","Y","great producy","have been looking for a dryer likke this ne for a while now and I finally found it. Great product to own",2013-10-20
"81","US",11190842,"R34XO7I0TUTLYG","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",3,0,0,"N","Y","Not bad","Kind of heavy, cord sometimes doesn't roll up all the way, not very powerful but my hair is soft when using it.",2013-10-20
"82","US",48236505,"R2MT4QHLS19GEU","B00070E8IS",531479992,"elchim professional 2001 classic hair dryer (colors may vary)","Beauty",5,0,0,"N","Y","Great hair dryer","This hair dryer is so good that I ordered another one just In case the one I bought 4 years ago dies!, I have not had to use the new one yet, just have it for back up. I can not be without this hair dryer for making my curly hair straight.Use it with ceramic hairbrush (can order together) for sleek straight, non frizzy hair.",2013-10-20
"83","US",43742111,"R114B7SL3ZG4KF","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",3,0,0,"N","Y","Missing an attachment","The hair dryer came to me without the brush attachment. I tried to obtain the brush even if I had<br />to pay for it. The seller was  not  helpful at all in me getting the attachment.",2013-10-20
"84","US",12911321,"RFFIGB7YR9ZWU","B0015YFTTC",983445543,"oster professional wall hair dryer 76932-710","Beauty",5,3,3,"N","Y","Very Handy Indeed","I was so tired of having my hair dryer stored in a drawer, with a cord that tangled up in everything.....then I found this little wonder and I'm a happy camper.  It is a little larger than those you find in hotel rooms, but it looks nice, has a nice feel in your hand and most importantly, dries your hair perfectly.  It has two speeds which are great for styling, and a cord that is NEVER in your way.  I really love this hair dryer.",2013-10-20
"85","US",27999253,"R2Z3N32TFFR4GJ","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",4,0,0,"N","Y","Good product","I bought this due to the very high reviews.  I agree.  It is a great product.  It is a bit heavy though.  SO I do not use it every day",2013-10-19
"86","US",49730098,"R1BKDDL9HCARCY","B000RZLL38",983445543,"oster tourmaline wall mount hair dryer 76932-710","Beauty",5,0,0,"N","Y","Wall Mount Hair Dryer","I love my Wall mount hair dryer. It's right there when I need it. I would highly recommend this to<br />all my friends!",2013-10-19
